"","owner","period","player","actual_fantasy_points","lineup"
"3816","edward",30,"Goran Dragic",16,5
"3817","edward",30,"Buddy Hield",0,12
"3818","edward",31,"Anthony Davis",0,3
"3819","edward",31,"Karl-Anthony Towns",0,4
"3820","edward",31,"Kyle Lowry",0,0
"3821","edward",31,"DeMar DeRozan",38,2
"3822","edward",31,"Kemba Walker",0,12
"3823","edward",31,"Brandon Ingram",0,12
"3824","edward",31,"Al Horford",0,11
"3825","edward",31,"Aaron Gordon",0,6
"3826","edward",31,"Zach LaVine",0,11
"3827","edward",31,"Gordon Hayward",0,12
"3828","edward",31,"CJ McCollum",0,1
"3829","edward",31,"Goran Dragic",0,5
"3830","edward",31,"Buddy Hield",0,11
"3831","edward",32,"Anthony Davis",55,3
"3832","edward",32,"Karl-Anthony Towns",18,4
"3833","edward",32,"Kyle Lowry",15,0
"3834","edward",32,"DeMar DeRozan",0,2
"3835","edward",32,"Kemba Walker",0,12
"3836","edward",32,"Brandon Ingram",0,12
"3837","edward",32,"Al Horford",23,11
"3838","edward",32,"Aaron Gordon",0,12
"3839","edward",32,"Zach LaVine",11,11
"3840","edward",32,"Gordon Hayward",31,6
"3841","edward",32,"CJ McCollum",12,1
"3842","edward",32,"Goran Dragic",5,5
"3843","edward",32,"Buddy Hield",23,11
"3844","edward",33,"Anthony Davis",48,3
"3845","edward",33,"Karl-Anthony Towns",0,4
"3846","edward",33,"Kyle Lowry",22,0
"3847","edward",33,"DeMar DeRozan",0,12
"3848","edward",33,"Kemba Walker",61,5
"3849","edward",33,"Brandon Ingram",23,2
"3850","edward",33,"Al Horford",20,11
"3851","edward",33,"Aaron Gordon",17,6
"3852","edward",33,"Zach LaVine",0,11
"3853","edward",33,"Gordon Hayward",13,11
"3854","edward",33,"CJ McCollum",0,12
"3855","edward",33,"Goran Dragic",0,12
